x,y,z,x_ori,y_ori,z_ori,result
0.04642558447012293,0.047604587334294624,0.16657059020824902,3.094815327106492,0.031134421828571446,1.7488384625381708,0
0.048842526454071666,0.01835357464055011,0.18109025427919842,3.1813996044134583,-0.01647983512142659,2.9134812790198548,1
-0.07288534041300603,0.008694886762465964,0.19112876426592565,3.045767058667016,0.35377902780029163,5.180824446340634,0
-0.039070450273154055,0.01921010467472173,0.1701731365785033,2.966396531534917,0.06703560969136807,1.6835963297262897,1
-0.01257689269801028,0.060640217452856846,0.16472677513725395,3.39960985461165,-0.10520223043435067,2.2605588983990383,1
0.06284438402904145,0.06537961942484834,0.1675634650505169,3.4278707149055094,0.1496890258518828,2.3155440493863346,0
0.04079365601539764,-0.024533326627233905,0.15305770571947191,2.962447363726407,-0.06816147087115801,6.118312841347252,0
-0.04929169881060334,0.0011885248886801952,0.1851263895743186,3.6270196927139384,0.15967369219005703,4.0350673237584145,0
-0.06419682753114833,0.021780279746657527,0.16924955728566526,3.0134536011879134,-0.013028526391956242,4.760419658691458,0
-0.002302086801273584,-0.03847338187143549,0.16578158697900666,3.2396786523144416,0.35534720429244565,3.701381721959919,0
0.040567211467647926,-0.03869414541569536,0.15611974651135418,3.1910698169713436,0.18830415250163407,0.969445724373698,0
0.03486838561954231,-0.07055092955382683,0.161698401876659,3.0776014708434247,-0.09723123032351089,1.4152866533790183,0
-0.04684175314117524,-0.030440587910940127,0.17175573524136178,3.1491995499876335,0.2435495624643126,4.993641687132985,0
-0.07258956182154212,-0.06628699716912878,0.1555199364578925,3.461552115089593,0.11798475003723233,2.8867731310325424,0
0.030557371592031174,-0.02067272157676362,0.16422686340676354,2.9799769338501667,0.06702356110644737,3.4394101863543156,1
0.02738293228895068,-0.04730582589705723,0.1917690135396608,3.376347346017522,-0.18409048878944673,5.289994905703693,0
0.01336329841335493,0.03917514500132323,0.16025295335500367,3.0374957759610575,0.4334781223853932,2.3326377129292672,0
-0.05269327564862027,0.04325929898958249,0.16553385064606396,3.3466915774560304,-0.057053933392719205,3.90721927768726,0
0.050317790579802915,-0.010591599616299338,0.1852632497190555,2.93479731010769,0.29792092190750735,0.6419292471328844,0
0.06704305043779722,-0.07117864252346226,0.16255159545568515,2.8366265290031674,-0.39169762287242627,1.465930061909359,0
0.07295045694247594,-0.016949327196955404,0.17958196991287378,3.086270449271376,0.13572863987045747,0.7710704541913241,0
-0.018857026739559017,0.0729948411818153,0.1820524742994229,3.265603615628,0.2785030401025714,2.170309758861737,1
0.059032349263560616,-0.050856584632740065,0.18973680539858492,3.3303437453875815,-0.26189885452015454,5.804084455663579,0
0.003286436877017934,-0.006319173452351529,0.19687994107207968,3.0015659196042663,0.3266210158507768,5.847226113715304,0
-0.005512705204282015,-0.023292978779343367,0.15251881273025544,3.3508889143936753,0.09653287914270405,3.5422280084543805,0
